Ind.ID,Survey.Date,Project,Species,Sex,Bd.presence
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/17/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/18/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/19/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,NA,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/20/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Female,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,8/31/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/1/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/2/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Female,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,9/3/11,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,NA,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,NA,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,NA,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,NA,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/3/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,NA,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/4/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/5/12,CA,Rana sierrae,NA,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Male,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Female,NA
9.85153E+14,7/5/12,CA,Rana sierrae,Male,NA
